Filename, Number of Infected, Total Number, Infection Percentage
Verilog3/Infected/Inf_gate_level_1194_in32_out8_gates47.v, 3120, 60900, 0.05123152709359606
Verilog3/Infected/Inf_gate_level_767_in8_out32_gates56.v, 3117, 93750, 0.033248
Verilog3/Infected/Inf_gate_level_622_in8_out4_gates47.v, 1941, 55201, 0.03516240647814351
Verilog3/Infected/Inf_gate_level_450_in4_out16_gates29.v, 3120, 50101, 0.062274206103670585
Verilog3/Infected/Inf_gate_level_510_in4_out32_gates57.v, 2237, 97888, 0.022852647924158222
Verilog3/Infected/Inf_gate_level_476_in4_out16_gates55.v, 6213, 79743, 0.07791279485346676
Verilog3/Infected/Inf_gate_level_759_in8_out32_gates48.v, 3182, 86326, 0.036860273845654844
Verilog3/Infected/Inf_gate_level_287_in4_out2_gates30.v, 2934, 37557, 0.07812125569134915
Verilog3/Infected/Inf_gate_level_985_in16_out16_gates48.v, 2998, 67859, 0.04417984349902003
Verilog3/Infected/Inf_gate_level_933_in16_out8_gates44.v, 2947, 56897, 0.051795349491185826
Verilog3/Infected/Inf_gate_level_593_in8_out4_gates18.v, 3038, 25227, 0.12042652713362667
Verilog3/Infected/Inf_gate_level_22_in2_out2_gates23.v, 3265, 30736, 0.10622722540343571
Verilog3/Infected/Inf_gate_level_1482_in64_out16_gates29.v, 2882, 49165, 0.058618936235126616
Verilog3/Infected/Inf_gate_level_630_in8_out4_gates55.v, 3119, 64902, 0.048057070660380265
Verilog3/Infected/Inf_gate_level_381_in4_out8_gates8.v, 3395, 19064, 0.17808434746118337
Verilog3/Infected/Inf_gate_level_1528_in64_out32_gates43.v, 2987, 80523, 0.037094991493113766
Verilog3/Infected/Inf_gate_level_1239_in32_out16_gates44.v, 5133, 65368, 0.07852466038428589
Verilog3/Infected/Inf_gate_level_472_in4_out16_gates51.v, 2840, 73858, 0.0384521649652035
Verilog3/Infected/Inf_gate_level_908_in16_out8_gates19.v, 2256, 29540, 0.07637102234258632
Verilog3/Infected/Inf_gate_level_156_in2_out8_gates41.v, 3204, 55921, 0.05729511274834141
Verilog3/Infected/Inf_gate_level_1300_in64_out2_gates11.v, 2159, 15303, 0.14108344768999542
Verilog3/Infected/Inf_gate_level_1150_in32_out4_gates59.v, 6365, 71951, 0.08846298175146974
Verilog3/Infected/Inf_gate_level_1273_in32_out32_gates46.v, 2883, 84043, 0.03430386825791559
Verilog3/Infected/Inf_gate_level_216_in2_out16_gates53.v, 3264, 76869, 0.042461850681028764
Verilog3/Infected/Inf_gate_level_1198_in32_out8_gates51.v, 2059, 64024, 0.03215981506934899
Verilog3/Infected/Inf_gate_level_151_in2_out8_gates36.v, 2899, 50192, 0.05775820847943895
Verilog3/Infected/Inf_gate_level_103_in2_out4_gates44.v, 5325, 55863, 0.09532248536598464
Verilog3/Infected/Inf_gate_level_981_in16_out16_gates44.v, 2968, 64713, 0.04586404586404586
Verilog3/Infected/Inf_gate_level_546_in8_out2_gates31.v, 2086, 36885, 0.05655415480547648
Verilog3/Infected/Inf_gate_level_1269_in32_out32_gates42.v, 3035, 79281, 0.03828155547987538
Verilog3/Infected/Inf_gate_level_1474_in64_out16_gates21.v, 3107, 40317, 0.0770642656943721
Verilog3/Infected/Inf_gate_level_1257_in32_out16_gates62.v, 2939, 83733, 0.03509966202094754
Verilog3/Infected/Inf_gate_level_978_in16_out16_gates41.v, 2025, 59730, 0.03390256152687092
Verilog3/Infected/Inf_gate_level_1087_in32_out2_gates56.v, 1908, 63862, 0.02987692211330682
Verilog3/Infected/Inf_gate_level_40_in2_out2_gates41.v, 6170, 52156, 0.11829894930592837
Verilog3/Infected/Inf_gate_level_1166_in32_out8_gates19.v, 2037, 29478, 0.06910238143700387
Verilog3/Infected/Inf_gate_level_1197_in32_out8_gates50.v, 3072, 64082, 0.04793857869604569
Verilog3/Infected/Inf_gate_level_1080_in32_out2_gates49.v, 3068, 57124, 0.0537077235487711
Verilog3/Infected/Inf_gate_level_325_in4_out4_gates8.v, 3109, 15176, 0.20486294148655773
Verilog3/Infected/Inf_gate_level_1229_in32_out16_gates34.v, 2002, 53432, 0.03746818385985926
Verilog3/Infected/Inf_gate_level_1138_in32_out4_gates47.v, 3017, 55818, 0.05405066466014547
Verilog3/Infected/Inf_gate_level_1361_in64_out4_gates12.v, 3055, 19056, 0.16031696053736355
Verilog3/Infected/Inf_gate_level_1026_in16_out32_gates57.v, 2954, 94460, 0.031272496294727926
Verilog3/Infected/Inf_gate_level_563_in8_out2_gates48.v, 2126, 54180, 0.039239571797711335
Verilog3/Infected/Inf_gate_level_207_in2_out16_gates44.v, 2213, 65826, 0.03361893476741713
Verilog3/Infected/Inf_gate_level_799_in16_out2_gates26.v, 3102, 32196, 0.09634737234439061
Verilog3/Infected/Inf_gate_level_1206_in32_out8_gates59.v, 3087, 73670, 0.04190308130853807
Verilog3/Infected/Inf_gate_level_348_in4_out4_gates31.v, 2823, 40497, 0.06970886732350544
Verilog3/Infected/Inf_gate_level_907_in16_out8_gates18.v, 3208, 30133, 0.10646135466100289
Verilog3/Infected/Inf_gate_level_1037_in32_out2_gates6.v, 2130, 9373, 0.22724847967566414
Verilog3/Infected/Inf_gate_level_910_in16_out8_gates21.v, 3124, 32633, 0.09573131492660804
Verilog3/Infected/Inf_gate_level_296_in4_out2_gates39.v, 3119, 47260, 0.06599661447312738
Verilog3/Infected/Inf_gate_level_1182_in32_out8_gates35.v, 1868, 46801, 0.039913677058182516
Verilog3/Infected/Inf_gate_level_80_in2_out4_gates21.v, 2937, 30406, 0.09659277774123529
Verilog3/Infected/Inf_gate_level_1074_in32_out2_gates43.v, 3106, 51013, 0.060886440711191266
Verilog3/Infected/Inf_gate_level_801_in16_out2_gates28.v, 3199, 34537, 0.09262530040246691
Verilog3/Infected/Inf_gate_level_1221_in32_out16_gates26.v, 3142, 45992, 0.06831622890937554
Verilog3/Infected/Inf_gate_level_312_in4_out2_gates55.v, 1943, 63423, 0.03063557384545039
Verilog3/Infected/Inf_gate_level_1476_in64_out16_gates23.v, 3144, 42325, 0.07428233904311872
Verilog3/Infected/Inf_gate_level_347_in4_out4_gates30.v, 2209, 38974, 0.05667881151536922
Verilog3/Infected/Inf_gate_level_663_in8_out8_gates32.v, 2936, 44647, 0.06576029744439715
Verilog3/Infected/Inf_gate_level_453_in4_out16_gates32.v, 3021, 53335, 0.05664197993812693
Verilog3/Infected/Inf_gate_level_955_in16_out16_gates18.v, 3155, 36427, 0.08661157932302962
Verilog3/Infected/Inf_gate_level_1326_in64_out2_gates37.v, 3032, 44535, 0.0680812843830695
Verilog3/Infected/Inf_gate_level_596_in8_out4_gates21.v, 3210, 28376, 0.11312376656329293
Verilog3/Infected/Inf_gate_level_1434_in64_out8_gates29.v, 1931, 40121, 0.048129408539169014
Verilog3/Infected/Inf_gate_level_1460_in64_out8_gates55.v, 3052, 70081, 0.04354960688346342
Verilog3/Infected/Inf_gate_level_743_in8_out32_gates32.v, 1857, 66216, 0.028044581370061616
Verilog3/Infected/Inf_gate_level_70_in2_out4_gates11.v, 3088, 18860, 0.16373276776246024
Verilog3/Infected/Inf_gate_level_932_in16_out8_gates43.v, 2146, 54443, 0.03941737229763238
Verilog3/Infected/Inf_gate_level_250_in2_out32_gates55.v, 3251, 95897, 0.033900956234293046
Verilog3/Infected/Inf_gate_level_830_in16_out2_gates57.v, 3310, 65819, 0.05028943010376943
Verilog3/Infected/Inf_gate_level_931_in16_out8_gates42.v, 3423, 55179, 0.0620344696351873
Verilog3/Infected/Inf_gate_level_1451_in64_out8_gates46.v, 2857, 60031, 0.04759207742666289
Verilog3/Infected/Inf_gate_level_438_in4_out16_gates17.v, 3341, 37200, 0.08981182795698925
Verilog3/Infected/Inf_gate_level_959_in16_out16_gates22.v, 2074, 39194, 0.05291626269326938
Verilog3/Infected/Inf_gate_level_387_in4_out8_gates14.v, 3188, 25454, 0.12524554097587806
Verilog3/Infected/Inf_gate_level_1242_in32_out16_gates47.v, 2789, 68236, 0.04087285303945132
Verilog3/Infected/Inf_gate_level_446_in4_out16_gates25.v, 2279, 44448, 0.051273398128149746
Verilog3/Infected/Inf_gate_level_800_in16_out2_gates27.v, 3008, 33256, 0.09044984363723839
Verilog3/Infected/Inf_gate_level_1486_in64_out16_gates33.v, 3102, 53361, 0.05813234384662956
Verilog3/Infected/Inf_gate_level_143_in2_out8_gates28.v, 2134, 40432, 0.05277997625643055
Verilog3/Infected/Inf_gate_level_454_in4_out16_gates33.v, 2132, 53873, 0.039574554971878305
Verilog3/Infected/Inf_gate_level_1105_in32_out4_gates14.v, 3313, 21578, 0.1535360088979516
Verilog3/Infected/Inf_gate_level_633_in8_out4_gates58.v, 2852, 68228, 0.04180102010904614
Verilog3/Infected/Inf_gate_level_607_in8_out4_gates32.v, 2183, 39144, 0.05576844471694257
Verilog3/Infected/Inf_gate_level_1293_in64_out2_gates4.v, 3161, 8540, 0.3701405152224824
Verilog3/Infected/Inf_gate_level_52_in2_out2_gates53.v, 2110, 61841, 0.03411975873611358
Verilog3/Infected/Inf_gate_level_720_in8_out16_gates41.v, 2182, 61272, 0.03561169865517692
Verilog3/Infected/Inf_gate_level_1251_in32_out16_gates56.v, 3183, 78151, 0.04072884544023749
Verilog3/Infected/Inf_gate_level_911_in16_out8_gates22.v, 6348, 35307, 0.1797943750531056
Verilog3/Infected/Inf_gate_level_963_in16_out16_gates26.v, 3869, 45233, 0.0855348970884089
Verilog3/Infected/Inf_gate_level_109_in2_out4_gates50.v, 1994, 61837, 0.0322460662710028
Verilog3/Infected/Inf_gate_level_1268_in32_out32_gates41.v, 3276, 78783, 0.04158257492098549
Verilog3/Infected/Inf_gate_level_1483_in64_out16_gates30.v, 2217, 49152, 0.04510498046875
Verilog3/Infected/Inf_gate_level_855_in16_out4_gates22.v, 3085, 30028, 0.10273744505128547
Verilog3/Infected/Inf_gate_level_1478_in64_out16_gates25.v, 3275, 44850, 0.07302118171683389
Verilog3/Infected/Inf_gate_level_64_in2_out4_gates5.v, 3028, 11708, 0.2586265801161599
Verilog3/Infected/Inf_gate_level_1398_in64_out4_gates49.v, 8379, 62556, 0.13394398618837522
Verilog3/Infected/Inf_gate_level_641_in8_out8_gates10.v, 3062, 20446, 0.14976034432162771
Verilog3/Infected/Inf_gate_level_1204_in32_out8_gates57.v, 3100, 70483, 0.04398223685143936
Verilog3/Infected/Inf_gate_level_860_in16_out4_gates27.v, 2828, 34852, 0.0811431194766441
Verilog3/Infected/Inf_gate_level_587_in8_out4_gates12.v, 1908, 17912, 0.10652076820008932
Verilog3/Infected/Inf_gate_level_644_in8_out8_gates13.v, 2884, 23128, 0.12469733656174334
Verilog3/Infected/Inf_gate_level_10_in2_out2_gates11.v, 3249, 16772, 0.19371571667064155
Verilog3/Infected/Inf_gate_level_1493_in64_out16_gates40.v, 1962, 59446, 0.033004743801096796
Verilog3/Infected/Inf_gate_level_449_in4_out16_gates28.v, 2018, 48369, 0.04172093696375778
Verilog3/Infected/Inf_gate_level_271_in4_out2_gates14.v, 3097, 19830, 0.1561775088250126
Verilog3/Infected/Inf_gate_level_442_in4_out16_gates21.v, 3298, 41303, 0.07984892138585575
Verilog3/Infected/Inf_gate_level_1116_in32_out4_gates25.v, 3134, 33324, 0.0940463329732325
Verilog3/Infected/Inf_gate_level_1014_in16_out32_gates45.v, 1978, 80618, 0.02453546354412166
Verilog3/Infected/Inf_gate_level_382_in4_out8_gates9.v, 3121, 20187, 0.1546044484073909
Verilog3/Infected/Inf_gate_level_1360_in64_out4_gates11.v, 3120, 18392, 0.16963897346672466
Verilog3/Infected/Inf_gate_level_1546_in64_out32_gates61.v, 7041, 102542, 0.06866454720992374
Verilog3/Infected/Inf_gate_level_399_in4_out8_gates26.v, 2135, 37737, 0.056575774438879615
Verilog3/Infected/Inf_gate_level_1414_in64_out8_gates9.v, 3274, 19758, 0.1657050308735702
Verilog3/Infected/Inf_gate_level_666_in8_out8_gates35.v, 2103, 46949, 0.04479328633197725
Verilog3/Infected/Inf_gate_level_359_in4_out4_gates42.v, 3322, 53416, 0.06219110378912685
Verilog3/Infected/Inf_gate_level_1223_in32_out16_gates28.v, 2908, 47254, 0.06153976382951708
Verilog3/Infected/Inf_gate_level_1306_in64_out2_gates17.v, 3141, 22199, 0.14149286003874048
Verilog3/Infected/Inf_gate_level_232_in2_out32_gates37.v, 3397, 78166, 0.043458792825525165
Verilog3/Infected/Inf_gate_level_822_in16_out2_gates49.v, 3057, 57191, 0.05345246629714465
Verilog3/Infected/Inf_gate_level_1151_in32_out4_gates60.v, 2136, 70235, 0.030412187655727202
Verilog3/Infected/Inf_gate_level_1530_in64_out32_gates45.v, 2979, 83285, 0.03576874587260611
Verilog3/Infected/Inf_gate_level_617_in8_out4_gates42.v, 1900, 49794, 0.03815720769570631
Verilog3/Infected/Inf_gate_level_1186_in32_out8_gates39.v, 3246, 52195, 0.06218986492959096
Verilog3/Infected/Inf_gate_level_733_in8_out16_gates54.v, 3038, 76276, 0.039829041900466725
Verilog3/Infected/Inf_gate_level_1096_in32_out4_gates5.v, 2964, 11319, 0.26186058839120063
Verilog3/Infected/Inf_gate_level_755_in8_out32_gates44.v, 3030, 81067, 0.037376491050612456
Verilog3/Infected/Inf_gate_level_376_in4_out4_gates59.v, 2783, 71528, 0.03890784028632144
Verilog3/Infected/Inf_gate_level_942_in16_out8_gates53.v, 2051, 65702, 0.03121670573194119
Verilog3/Infected/Inf_gate_level_1059_in32_out2_gates28.v, 2973, 34161, 0.08702906823570739
Verilog3/Infected/Inf_gate_level_773_in8_out32_gates62.v, 2093, 100896, 0.020744132572153504
Verilog3/Infected/Inf_gate_level_927_in16_out8_gates38.v, 2078, 49165, 0.04226583951998373
Verilog3/Infected/Inf_gate_level_1462_in64_out8_gates57.v, 2842, 71734, 0.039618590905288985
Verilog3/Infected/Inf_gate_level_902_in16_out8_gates13.v, 3211, 23995, 0.13381954573869556
Verilog3/Infected/Inf_gate_level_917_in16_out8_gates28.v, 2960, 40001, 0.07399815004624885
Verilog3/Infected/Inf_gate_level_18_in2_out2_gates19.v, 2996, 25603, 0.11701753700738195
Verilog3/Infected/Inf_gate_level_1050_in32_out2_gates19.v, 2246, 24357, 0.09221168452600895
Verilog3/Infected/Inf_gate_level_1092_in32_out2_gates61.v, 3087, 70471, 0.04380525322473074
Verilog3/Infected/Inf_gate_level_26_in2_out2_gates27.v, 4132, 35432, 0.11661774666967713
Verilog3/Infected/Inf_gate_level_425_in4_out8_gates52.v, 2973, 67825, 0.04383339476594176
Verilog3/Infected/Inf_gate_level_1009_in16_out32_gates40.v, 3102, 76234, 0.040690505548705305
Verilog3/Infected/Inf_gate_level_157_in2_out8_gates42.v, 1988, 55384, 0.0358948432760364
Verilog3/Infected/Inf_gate_level_1296_in64_out2_gates7.v, 3065, 11765, 0.26051848703782404
Verilog3/Infected/Inf_gate_level_97_in2_out4_gates38.v, 2037, 47033, 0.04331001637148385
Verilog3/Infected/Inf_gate_level_1054_in32_out2_gates23.v, 2941, 29139, 0.10093002505233536
Verilog3/Infected/Inf_gate_level_1019_in16_out32_gates50.v, 2937, 87900, 0.03341296928327645
Verilog3/Infected/Inf_gate_level_763_in8_out32_gates52.v, 3101, 89111, 0.03479929526096666
Verilog3/Infected/Inf_gate_level_1137_in32_out4_gates46.v, 2913, 55508, 0.05247892195719536
Verilog3/Infected/Inf_gate_level_1058_in32_out2_gates27.v, 3077, 33109, 0.09293545561629768
Verilog3/Infected/Inf_gate_level_346_in4_out4_gates29.v, 3088, 38846, 0.07949338413221438
Verilog3/Infected/Inf_gate_level_994_in16_out16_gates57.v, 2091, 77769, 0.02688732014041585
Verilog3/Infected/Inf_gate_level_1233_in32_out16_gates38.v, 2934, 59148, 0.04960438222763238
Verilog3/Infected/Inf_gate_level_702_in8_out16_gates23.v, 2854, 42088, 0.06781030222391181
Verilog3/Infected/Inf_gate_level_556_in8_out2_gates41.v, 2038, 46684, 0.0436552137777397
Verilog3/Infected/Inf_gate_level_1168_in32_out8_gates21.v, 2000, 31777, 0.06293860339239073
Verilog3/Infected/Inf_gate_level_1200_in32_out8_gates53.v, 3224, 68132, 0.047319908413080494
Verilog3/Infected/Inf_gate_level_1078_in32_out2_gates47.v, 2132, 53908, 0.03954886102248275
Verilog3/Infected/Inf_gate_level_534_in8_out2_gates19.v, 2092, 23735, 0.08813987781756899
Verilog3/Infected/Inf_gate_level_654_in8_out8_gates23.v, 2139, 32830, 0.06515382272311909
Verilog3/Infected/Inf_gate_level_1013_in16_out32_gates44.v, 2126, 79740, 0.026661650363681965
Verilog3/Infected/Inf_gate_level_788_in16_out2_gates15.v, 2718, 20378, 0.13337913436058493
Verilog3/Infected/Inf_gate_level_1356_in64_out4_gates7.v, 2985, 13356, 0.2234950584007188
Verilog3/Infected/Inf_gate_level_32_in2_out2_gates33.v, 2952, 40704, 0.07252358490566038
Verilog3/Infected/Inf_gate_level_31_in2_out2_gates32.v, 1949, 38698, 0.050364359915241096
Verilog3/Infected/Inf_gate_level_148_in2_out8_gates33.v, 3313, 47794, 0.06931832447587563
Verilog3/Infected/Inf_gate_level_848_in16_out4_gates15.v, 1991, 21720, 0.09166666666666666
Verilog3/Infected/Inf_gate_level_50_in2_out2_gates51.v, 2055, 59663, 0.03444345741917101
Verilog3/Infected/Inf_gate_level_1372_in64_out4_gates23.v, 3042, 31104, 0.09780092592592593
Verilog3/Infected/Inf_gate_level_1039_in32_out2_gates8.v, 3075, 12881, 0.2387237015759646
Verilog3/Infected/Inf_gate_level_48_in2_out2_gates49.v, 2012, 57362, 0.035075485513057426
Verilog3/Infected/Inf_gate_level_1375_in64_out4_gates26.v, 2804, 33858, 0.08281646878138106
Verilog3/Infected/Inf_gate_level_820_in16_out2_gates47.v, 3155, 55243, 0.05711130822004598
Verilog3/Infected/Inf_gate_level_1413_in64_out8_gates8.v, 2095, 17394, 0.12044383120616305
Verilog3/Infected/Inf_gate_level_1417_in64_out8_gates12.v, 2213, 21630, 0.10231160425335183
Verilog3/Infected/Inf_gate_level_1212_in32_out16_gates17.v, 2991, 35694, 0.08379559589847033
Verilog3/Infected/Inf_gate_level_1123_in32_out4_gates32.v, 6206, 42940, 0.14452724732184444
Verilog3/Infected/Inf_gate_level_222_in2_out16_gates59.v, 3149, 82245, 0.03828804182625083
Verilog3/Infected/Inf_gate_level_601_in8_out4_gates26.v, 2956, 33964, 0.08703332940760805
Verilog3/Infected/Inf_gate_level_1157_in32_out8_gates10.v, 1995, 19797, 0.10077284437035915
Verilog3/Infected/Inf_gate_level_389_in4_out8_gates16.v, 2996, 27558, 0.10871616227592713
Verilog3/Infected/Inf_gate_level_30_in2_out2_gates31.v, 2041, 37169, 0.05491135085689688
Verilog3/Infected/Inf_gate_level_1203_in32_out8_gates56.v, 2922, 70025, 0.041727954302034985
Verilog3/Infected/Inf_gate_level_722_in8_out16_gates43.v, 3041, 63399, 0.04796605624694396
Verilog3/Infected/Inf_gate_level_1444_in64_out8_gates39.v, 1973, 51643, 0.038204596944406796
Verilog3/Infected/Inf_gate_level_132_in2_out8_gates17.v, 2928, 29616, 0.09886547811993517
Verilog3/Infected/Inf_gate_level_529_in8_out2_gates14.v, 3088, 19149, 0.1612616846832733
Verilog3/Infected/Inf_gate_level_669_in8_out8_gates38.v, 1990, 48632, 0.04091955913801612
Verilog3/Infected/Inf_gate_level_714_in8_out16_gates35.v, 2003, 53418, 0.03749672395072822
Verilog3/Infected/Inf_gate_level_1490_in64_out16_gates37.v, 2070, 56421, 0.03668846706013718
Verilog3/Infected/Inf_gate_level_421_in4_out8_gates48.v, 3229, 63678, 0.05070825088727661
Verilog3/Infected/Inf_gate_level_88_in2_out4_gates29.v, 7768, 41501, 0.18717621262138262
Verilog3/Infected/Inf_gate_level_619_in8_out4_gates44.v, 3020, 53381, 0.056574436597291174
Verilog3/Infected/Inf_gate_level_579_in8_out4_gates4.v, 2241, 9442, 0.2373437830968015
Verilog3/Infected/Inf_gate_level_930_in16_out8_gates41.v, 4102, 55398, 0.0740459944402325
Verilog3/Infected/Inf_gate_level_180_in2_out16_gates17.v, 3143, 37743, 0.0832737196301301
Verilog3/Infected/Inf_gate_level_586_in8_out4_gates11.v, 2011, 16696, 0.12044801149976042
Verilog3/Infected/Inf_gate_level_474_in4_out16_gates53.v, 4192, 77208, 0.05429489172106518
Verilog3/Infected/Inf_gate_level_1218_in32_out16_gates23.v, 3187, 41867, 0.0761220053980462
Verilog3/Infected/Inf_gate_level_1266_in32_out32_gates39.v, 2810, 75808, 0.03706732798649219
Verilog3/Infected/Inf_gate_level_812_in16_out2_gates39.v, 2983, 46177, 0.0645992593715486
Verilog3/Infected/Inf_gate_level_8_in2_out2_gates9.v, 3069, 14276, 0.2149761838049874
Verilog3/Infected/Inf_gate_level_894_in16_out4_gates61.v, 4158, 72693, 0.0571994552432834
Verilog3/Infected/Inf_gate_level_211_in2_out16_gates48.v, 6506, 73197, 0.08888342418405126
Verilog3/Infected/Inf_gate_level_1379_in64_out4_gates30.v, 3140, 38801, 0.08092574933635731
Verilog3/Infected/Inf_gate_level_91_in2_out4_gates32.v, 3124, 42730, 0.07311022700678681
Verilog3/Infected/Inf_gate_level_724_in8_out16_gates45.v, 2152, 64437, 0.03339696137312414
Verilog3/Infected/Inf_gate_level_1_in2_out2_gates2.v, 3337, 6656, 0.5013521634615384
Verilog3/Infected/Inf_gate_level_100_in2_out4_gates41.v, 3987, 51828, 0.07692752952072239
Verilog3/Infected/Inf_gate_level_65_in2_out4_gates6.v, 3352, 13372, 0.25067304816033503
Verilog3/Infected/Inf_gate_level_1110_in32_out4_gates19.v, 1996, 25686, 0.07770770069298451
Verilog3/Infected/Inf_gate_level_1275_in32_out32_gates48.v, 5895, 87881, 0.0670793459337058
Verilog3/Infected/Inf_gate_level_861_in16_out4_gates28.v, 4126, 37518, 0.10997387920464843
Verilog3/Infected/Inf_gate_level_659_in8_out8_gates28.v, 2751, 39753, 0.06920232435287903
Verilog3/Infected/Inf_gate_level_825_in16_out2_gates52.v, 3174, 61331, 0.05175196882490095
Verilog3/Infected/Inf_gate_level_1122_in32_out4_gates31.v, 2203, 38496, 0.05722672485453034
Verilog3/Infected/Inf_gate_level_309_in4_out2_gates52.v, 2143, 61012, 0.03512423785484823
Verilog3/Infected/Inf_gate_level_119_in2_out4_gates60.v, 2067, 71545, 0.028890907820252987
Verilog3/Infected/Inf_gate_level_1411_in64_out4_gates62.v, 2923, 73533, 0.03975086015802429
Verilog3/Infected/Inf_gate_level_20_in2_out2_gates21.v, 3200, 27992, 0.11431837667905116
Verilog3/Infected/Inf_gate_level_187_in2_out16_gates24.v, 3018, 45579, 0.0662147041400645
Verilog3/Infected/Inf_gate_level_1294_in64_out2_gates5.v, 2783, 9102, 0.30575697648868383
Verilog3/Infected/Inf_gate_level_269_in4_out2_gates12.v, 3374, 17568, 0.19205373406193077
Verilog3/Infected/Inf_gate_level_1004_in16_out32_gates35.v, 2203, 70090, 0.03143101726351833
Verilog3/Infected/Inf_gate_level_12_in2_out2_gates13.v, 3313, 19022, 0.17416675428451267
Verilog3/Infected/Inf_gate_level_301_in4_out2_gates44.v, 3075, 53385, 0.05760044956448441
Verilog3/Infected/Inf_gate_level_948_in16_out8_gates59.v, 3229, 74126, 0.043560963764401155
Verilog3/Infected/Inf_gate_level_291_in4_out2_gates34.v, 3045, 42144, 0.07225227790432802
Verilog3/Infected/Inf_gate_level_310_in4_out2_gates53.v, 3072, 61535, 0.04992280815795889
Verilog3/Infected/Inf_gate_level_203_in2_out16_gates40.v, 6693, 63705, 0.10506239698610784
Verilog3/Infected/Inf_gate_level_1381_in64_out4_gates32.v, 3063, 40657, 0.07533758024448435
Verilog3/Infected/Inf_gate_level_1210_in32_out8_gates63.v, 2788, 77187, 0.03612007203285527
Verilog3/Infected/Inf_gate_level_361_in4_out4_gates44.v, 2094, 53698, 0.03899586576781258
Verilog3/Infected/Inf_gate_level_208_in2_out16_gates45.v, 2964, 67534, 0.04388900405721562
Verilog3/Infected/Inf_gate_level_1049_in32_out2_gates18.v, 2087, 22742, 0.09176853398997449
Verilog3/Infected/Inf_gate_level_1027_in16_out32_gates58.v, 3039, 95968, 0.03166680560186729
Verilog3/Infected/Inf_gate_level_1199_in32_out8_gates52.v, 2129, 65072, 0.03271760511433489
Verilog3/Infected/Inf_gate_level_1302_in64_out2_gates13.v, 2876, 18497, 0.15548467319024706
Verilog3/Infected/Inf_gate_level_1347_in64_out2_gates58.v, 5884, 69519, 0.0846387318574778
Verilog3/Infected/Inf_gate_level_259_in4_out2_gates2.v, 2947, 6118, 0.4816933638443936
Verilog3/Infected/Inf_gate_level_165_in2_out8_gates50.v, 3286, 66088, 0.049721583343420896
Verilog3/Infected/Inf_gate_level_467_in4_out16_gates46.v, 2770, 68621, 0.0403666516081083
Verilog3/Infected/Inf_gate_level_195_in2_out16_gates32.v, 3343, 54384, 0.06147028537805237
Verilog3/Infected/Inf_gate_level_1254_in32_out16_gates59.v, 1894, 80071, 0.023654007068726505
Verilog3/Infected/Inf_gate_level_814_in16_out2_gates41.v, 2143, 47616, 0.045005880376344086
Verilog3/Infected/Inf_gate_level_655_in8_out8_gates24.v, 1989, 34230, 0.05810692375109553
Verilog3/Infected/Inf_gate_level_3_in2_out2_gates4.v, 3221, 8893, 0.36219498481952095
Verilog3/Infected/Inf_gate_level_13_in2_out2_gates14.v, 3331, 20284, 0.16421810293827646
Verilog3/Infected/Inf_gate_level_74_in2_out4_gates15.v, 2939, 23256, 0.12637598899208807
Verilog3/Infected/Inf_gate_level_284_in4_out2_gates27.v, 3086, 34346, 0.08985034647411634
Verilog3/Infected/Inf_gate_level_575_in8_out2_gates60.v, 3001, 67925, 0.04418108207581892
Verilog3/Infected/Inf_gate_level_779_in16_out2_gates6.v, 2956, 10450, 0.28287081339712916
Verilog3/Infected/Inf_gate_level_1177_in32_out8_gates30.v, 2983, 42058, 0.07092586428265728
Verilog3/Infected/Inf_gate_level_95_in2_out4_gates36.v, 2966, 46624, 0.0636153054221002
Verilog3/Infected/Inf_gate_level_747_in8_out32_gates36.v, 2938, 72171, 0.04070887198459215
Verilog3/Infected/Inf_gate_level_190_in2_out16_gates27.v, 2278, 47210, 0.04825248887947469
Verilog3/Infected/Inf_gate_level_1457_in64_out8_gates52.v, 6179, 68252, 0.09053214557815156
Verilog3/Infected/Inf_gate_level_17_in2_out2_gates18.v, 6650, 26541, 0.25055574394333296
Verilog3/Infected/Inf_gate_level_1439_in64_out8_gates34.v, 3029, 46711, 0.06484553959452806
Verilog3/Infected/Inf_gate_level_176_in2_out8_gates61.v, 2143, 75813, 0.028266919921385514
Verilog3/Infected/Inf_gate_level_34_in2_out2_gates35.v, 2951, 43043, 0.06855934762911507
Verilog3/Infected/Inf_gate_level_1264_in32_out32_gates37.v, 3139, 73812, 0.04252696038584512
Verilog3/Infected/Inf_gate_level_609_in8_out4_gates34.v, 3017, 42646, 0.0707452047085307
Verilog3/Infected/Inf_gate_level_754_in8_out32_gates43.v, 3220, 79784, 0.040358969216885594
Verilog3/Infected/Inf_gate_level_231_in2_out32_gates36.v, 2256, 73884, 0.030534351145038167
Verilog3/Infected/Inf_gate_level_1494_in64_out16_gates41.v, 3191, 62295, 0.05122401476844048
Verilog3/Infected/Inf_gate_level_893_in16_out4_gates60.v, 3022, 70808, 0.04267879335668286
Verilog3/Infected/Inf_gate_level_279_in4_out2_gates22.v, 3140, 28535, 0.11004030138426493
Verilog3/Infected/Inf_gate_level_660_in8_out8_gates29.v, 1969, 39757, 0.049525869658173405
Verilog3/Infected/Inf_gate_level_912_in16_out8_gates23.v, 2025, 33184, 0.06102338476374156
Verilog3/Infected/Inf_gate_level_698_in8_out16_gates19.v, 3169, 36957, 0.0857483020807966
